fdc_id,description,Retinol (UG),Lycopene (UG),cis_Lycopene (UG),trans_Lycopene (UG),Carotene_beta (UG),cis_beta_Carotene (UG),trans_beta_Carotene (UG),Vitamin_E_alpha_tocopherol (MG),Tocopherols_and_tocotrienols (MG),Cryptoxanthin_beta (UG),Choline_total (MG),Carotene_alpha (UG),Vitamin_K_phylloquinone (UG),Zeaxanthin (UG),Lutein (UG),Lutein_plus_zeaxanthin (UG),cis_Lutein/Zeaxanthin (UG),Vitamin_D_D2_plus_D3 (UG),Vitamin_A_RAE (UG)
2708388,"Oatmeal, instant, plain, made with water, fat added",166.0,0.0,0.0,0.0,11.0,11.0,11.0,0.33,0.33,0.0,5.6,0.0,1.8,0.0,0.0,0.0,0.0,0.1,167.0
2708389,"Oatmeal, instant, plain, made with milk, no added fat",192.0,0.0,0.0,0.0,3.0,3.0,3.0,0.12,0.12,0.0,19.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9,193.0
2708390,"Oatmeal, instant, plain, made with milk, fat added",211.0,0.0,0.0,0.0,15.0,15.0,15.0,0.36,0.36,0.0,18.9,0.0,1.9,0.0,0.0,0.0,0.0,0.9,212.0
2708391,"Oatmeal, instant, plain, made with non-dairy milk, no added fat",175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.78,0.0,10.5,0.0,1.1,3.0,3.0,3.0,3.0,0.8,175.0
2708392,"Oatmeal, instant, plain, made with non-dairy milk, fat added",194.0,0.0,0.0,0.0,11.0,11.0,11.0,1.96,1.96,0.0,10.6,0.0,2.5,3.0,3.0,3.0,3.0,0.8,195.0
2708393,"Oatmeal, instant, maple flavored, no added fat",183.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14,0.14,0.0,5.9,0.0,0.4,15.0,15.0,15.0,15.0,0.0,183.0
2708394,"Oatmeal, instant, maple flavored, fat added",200.0,0.0,0.0,0.0,11.0,11.0,11.0,0.35,0.35,0.0,6.2,0.0,1.7,15.0,15.0,15.0,15.0,0.1,200.0
2708395,"Oatmeal, instant, fruit flavored, no added fat",174.0,0.0,0.0,0.0,1.0,1.0,1.0,0.14,0.14,0.0,5.9,0.0,0.4,15.0,15.0,15.0,15.0,0.0,174.0
2708396,"Oatmeal, instant, fruit flavored, fat added",191.0,0.0,0.0,0.0,11.0,11.0,11.0,0.35,0.35,0.0,6.2,0.0,1.7,14.0,14.0,14.0,14.0,0.1,192.0
2708397,"Oatmeal, reduced sugar",164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,5.6,0.0,0.4,7.0,7.0,7.0,7.0,0.0,164.0
2708398,"Oatmeal, multigrain",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.11,0.11,0.0,5.0,0.0,0.6,27.0,27.0,27.0,27.0,0.0,0.0
2708399,"Quinoa, NS as to fat",36.0,0.0,0.0,0.0,19.0,19.0,19.0,0.94,0.94,0.0,22.6,0.0,2.1,50.0,50.0,50.0,50.0,0.1,37.0
2708400,"Quinoa, no added fat",0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.63,0.63,0.0,22.9,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.0
2708401,"Quinoa, fat added",36.0,0.0,0.0,0.0,19.0,19.0,19.0,0.94,0.94,0.0,22.6,0.0,2.1,50.0,50.0,50.0,50.0,0.1,37.0
2708402,"Rice, cooked, NFS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708403,"Rice, white, cooked, NS as to fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708404,"Rice, white, cooked, made with oil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,2.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0
2708405,"Rice, white, cooked, made with butter",21.0,0.0,0.0,0.0,5.0,5.0,5.0,0.04,0.04,0.0,2.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,22.0
2708406,"Rice, white, cooked, made with margarine",22.0,0.0,0.0,0.0,17.0,17.0,17.0,0.55,0.55,0.0,2.3,0.0,2.8,0.0,0.0,0.0,0.0,0.1,23.0
2708407,"Rice, white, cooked, fat added, NS as to fat type",11.0,0.0,0.0,0.0,5.0,5.0,5.0,0.41,0.41,0.0,2.3,0.0,2.1,0.0,0.0,0.0,0.0,0.0,11.0
2708408,"Rice, white, cooked, no added fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708409,"Rice, brown, cooked, NS as to fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,7.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2708410,"Rice, brown, cooked, fat added, made with oil",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.0,7.1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
2708411,"Rice, brown, cooked, made with butter",17.0,0.0,0.0,0.0,4.0,4.0,4.0,0.2,0.2,0.0,7.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,18.0
2708412,"Rice, brown, cooked, made with margarine",18.0,0.0,0.0,0.0,14.0,14.0,14.0,0.62,0.62,0.0,7.3,0.0,2.5,0.0,0.0,0.0,0.0,0.1,19.0
2708413,"Rice, brown, cooked, fat added, NS as to fat type",9.0,0.0,0.0,0.0,4.0,4.0,4.0,0.5,0.5,0.0,7.2,0.0,1.9,0.0,0.0,0.0,0.0,0.0,9.0
2708414,"Rice, brown, cooked, no added fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,7.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2708415,Cream of rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708416,"Rice, cooked, with milk",57.0,0.0,0.0,0.0,4.0,4.0,4.0,0.06,0.06,0.0,14.9,0.0,0.2,0.0,0.0,0.0,0.0,1.1,58.0
2708417,"Rice, sweet, cooked with honey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708418,Congee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708419,"Yellow rice, cooked, NS as to fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0
2708420,"Yellow rice, cooked, no added fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0
2708421,"Yellow rice, cooked, fat added",19.0,0.0,0.0,0.0,15.0,15.0,15.0,0.28,0.28,0.0,2.4,0.0,2.4,0.0,0.0,0.0,0.0,0.1,22.0
2708422,"Rice, white, cooked, glutinous",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708423,"Rice, wild, 100%, cooked, NS as to fat",0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.75,0.75,0.0,9.9,0.0,3.2,62.0,62.0,62.0,62.0,0.0,0.0
2708424,"Rice, wild, 100%, cooked, no added fat",0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.24,0.24,0.0,10.1,0.0,0.5,64.0,64.0,64.0,64.0,0.0,0.0
2708425,"Rice, wild, 100%, cooked, fat added",0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.75,0.75,0.0,9.9,0.0,3.2,62.0,62.0,62.0,62.0,0.0,0.0
2708426,"Rice, white and wild, cooked, no added fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,2.3,0.0,0.1,7.0,7.0,7.0,7.0,0.0,0.0
2708427,"Rice, brown and wild, cooked, no added fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,9.3,0.0,0.2,8.0,8.0,8.0,8.0,0.0,0.0
2708428,"Rice, white and wild, cooked, fat added",19.0,0.0,0.0,0.0,15.0,15.0,15.0,0.28,0.28,0.0,3.0,0.0,2.3,9.0,9.0,9.0,9.0,0.1,20.0
2708429,"Rice, white and wild, cooked, NS as to fat",19.0,0.0,0.0,0.0,15.0,15.0,15.0,0.28,0.28,0.0,3.0,0.0,2.3,9.0,9.0,9.0,9.0,0.1,20.0
2708430,"Rice, brown and wild, cooked, fat added",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,9.1,0.0,2.6,8.0,8.0,8.0,8.0,0.0,0.0
2708431,"Rice, brown and wild, cooked, NS as to fat",19.0,0.0,0.0,0.0,15.0,15.0,15.0,0.38,0.38,0.0,6.5,0.0,2.5,9.0,9.0,9.0,9.0,0.1,20.0
2708432,"Rice, white, cooked with fat, Puerto Rican style",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.19,0.0,2.3,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0
2708433,"Cream of wheat, NFS",16.0,0.0,0.0,0.0,7.0,7.0,7.0,0.17,0.17,0.0,3.5,0.0,1.0,2.0,2.0,2.0,2.0,0.0,17.0
2708434,"Cream of wheat, regular or quick, made with water, no added fat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,3.2,0.0,0.1,2.0,2.0,2.0,2.0,0.0,0.0
2708435,"Cream of wheat, regular or quick, made with water, fat added",16.0,0.0,0.0,0.0,7.0,7.0,7.0,0.17,0.17,0.0,3.5,0.0,1.0,2.0,2.0,2.0,2.0,0.0,17.0
2708436,"Cream of wheat, instant, made with water, no added fat",193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,3.3,0.0,0.1,2.0,2.0,2.0,2.0,0.0,193.0
2708437,"Cream of wheat, instant, made with water, fat added",207.0,0.0,0.0,0.0,9.0,9.0,9.0,0.2,0.2,0.0,3.6,0.0,1.2,2.0,2.0,2.0,2.0,0.0,207.0
2708438,"Bulgur, no added fat",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.01,0.0,6.9,0.0,0.5,54.0,54.0,54.0,54.0,0.0,0.0
2708439,"Bulgur, fat added",48.0,0.0,0.0,0.0,23.0,23.0,23.0,0.48,0.48,0.0,7.4,0.0,3.3,50.0,50.0,50.0,50.0,0.1,50.0
2708440,"Bulgur, NS as to fat",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.01,0.0,6.9,0.0,0.5,54.0,54.0,54.0,54.0,0.0,0.0
2708441,"Couscous, plain, cooked",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,3.3,0.0,0.1,25.0,25.0,25.0,25.0,0.0,0.0
2708442,"Whole wheat cereal, cooked",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,3.2,0.0,0.3,28.0,28.0,28.0,28.0,0.0,0.0
2708443,"Wheat cereal, chocolate flavored, cooked",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,3.3,0.0,0.4,28.0,28.0,28.0,28.0,0.0,0.0
2708444,"Oat bran cereal, cooked",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,6.0,0.0,0.6,30.0,30.0,30.0,30.0,0.0,0.0
2708445,"Cereal, ready-to-eat, NFS",0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.3,0.3,0.0,19.1,19.0,1.8,572.0,572.0,572.0,572.0,5.0,3.0
2708446,"Cereal, O's, flavored",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,26.5,0.0,2.0,118.0,118.0,118.0,118.0,5.0,0.0
2708447,"Cereal, crunch",0.0,0.0,0.0,0.0,41.0,41.0,41.0,0.51,0.51,0.0,7.7,26.0,6.4,703.0,703.0,703.0,703.0,0.0,5.0
2708448,"Cereal, O's, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,38.2,0.0,1.9,170.0,170.0,170.0,170.0,5.0,0.0
2708449,"Cereal, chocolate puffs",0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.62,0.62,0.0,8.6,31.0,2.4,822.0,822.0,822.0,822.0,4.9,5.0
2708450,"Cereal, cinnamon toast",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,1.59,0.0,5.1,0.0,6.5,6.0,6.0,6.0,6.0,5.0,0.0
2708451,"Cereal, chocolate crispy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,5.5,0.0,2.2,1.0,1.0,1.0,1.0,4.9,0.0
2708452,"Cereal, corn squares",0.0,0.0,0.0,0.0,83.0,83.0,83.0,0.28,0.28,0.0,11.2,54.0,0.7,1396.0,1396.0,1396.0,1396.0,5.0,9.0
2708453,"Cereal, corn flakes, plain",0.0,0.0,0.0,0.0,87.0,87.0,87.0,0.11,0.11,0.0,7.7,57.0,0.0,1466.0,1466.0,1466.0,1466.0,5.0,10.0
2708454,"Cereal, corn puffs",0.0,0.0,0.0,0.0,82.0,82.0,82.0,0.27,0.27,0.0,11.0,53.0,0.7,1372.0,1372.0,1372.0,1372.0,5.0,9.0
2708455,"Cereal, rice crispy, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
2708456,"Cereal, bran flakes, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,8.4,0.0,1.0,14.0,14.0,14.0,14.0,5.0,0.0
2708457,"Cereal, shredded wheat, flavored",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,8.2,0.0,0.2,14.0,14.0,14.0,14.0,0.0,0.0
2708458,"Cereal, rice crispy, flavored",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
2708459,"Cereal, fruit rings",0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.28,0.28,0.0,5.8,35.0,3.1,907.0,907.0,907.0,907.0,5.0,6.0
2708460,"Cereal, fruit crispy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,3.6,0.0,2.1,0.0,0.0,0.0,0.0,5.0,0.0
2708461,"Cereal, granola",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.53,0.0,29.6,0.0,5.8,118.0,118.0,118.0,118.0,0.0,0.0
2708462,"Cereal, oat bunches",0.0,0.0,0.0,0.0,34.0,34.0,34.0,0.81,0.81,0.0,11.6,22.0,3.2,599.0,599.0,599.0,599.0,5.0,4.0
2708463,"Cereal, corn squares, flavored",0.0,0.0,0.0,0.0,58.0,58.0,58.0,0.42,0.42,0.0,6.3,38.0,1.5,978.0,978.0,978.0,978.0,5.0,7.0
2708464,"Cereal, O's, honey nut",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,26.5,0.0,2.0,118.0,118.0,118.0,118.0,5.0,0.0
2708465,"Cereal, multigrain",0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.31,0.31,0.0,21.9,6.0,1.3,210.0,210.0,210.0,210.0,0.0,1.0
2708466,"Cereal, oat squares",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,32.0,0.0,1.6,142.0,142.0,142.0,142.0,0.0,0.0
2708467,"Cereal, frosted oats with marshmallows",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,24.6,0.0,1.2,109.0,109.0,109.0,109.0,5.1,0.0
2708468,"Cereal, O's, multigrain",0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.24,0.24,0.0,22.2,15.0,1.0,488.0,488.0,488.0,488.0,4.9,3.0
2708469,"Cereal, bran flakes, flavored",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,8.3,0.0,0.7,11.0,11.0,11.0,11.0,4.9,0.0
2708470,"Cereal, rice squares",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,4.9,0.0
2708471,"Cereal, K's, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,32.3,0.0,0.1,6.0,6.0,6.0,6.0,5.0,0.0
2708472,"Cereal, K's, flavored",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,7.4,0.0,0.1,6.0,6.0,6.0,6.0,4.9,0.0
2708473,"Cereal, flavored puffs",0.0,0.0,0.0,0.0,34.0,34.0,34.0,0.23,0.23,0.0,5.8,22.0,0.8,568.0,568.0,568.0,568.0,4.9,4.0
2708474,"Cereal, corn flakes, flavored",0.0,0.0,0.0,0.0,65.0,65.0,65.0,0.08,0.08,0.0,5.8,42.0,0.0,1092.0,1092.0,1092.0,1092.0,5.1,7.0
2708475,"Cereal, O's, NFS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,32.3,0.0,2.0,144.0,144.0,144.0,144.0,5.0,0.0
2708476,"Cereal, wheat squares",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,9.1,0.0,0.3,16.0,16.0,16.0,16.0,5.0,0.0
2708477,Wheat germ,0.0,0.0,0.0,0.0,62.0,62.0,62.0,15.99,15.99,0.0,178.6,0.0,4.0,790.0,790.0,790.0,790.0,0.0,5.0
2708478,"Cereal, plain puffs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,9.3,0.0,0.3,7.0,7.0,7.0,7.0,0.0,0.0
2708479,"Cereal, shredded wheat, plain",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,10.3,0.0,0.3,18.0,18.0,18.0,18.0,0.0,0.0
2708480,"Cereal, wheat flakes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,8.7,0.0,0.3,15.0,15.0,15.0,15.0,4.9,0.0
2708481,"Cereal, other, NFS",0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.48,0.48,0.0,13.4,18.0,2.1,510.0,510.0,510.0,510.0,5.0,3.0
2708482,"Cereal, other, plain",0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.25,0.25,0.0,23.0,28.0,0.9,818.0,818.0,818.0,818.0,5.0,5.0
2708483,"Cereal, other, fruit flavored",0.0,0.0,0.0,0.0,27.0,27.0,27.0,0.43,0.43,0.0,4.7,18.0,2.6,454.0,454.0,454.0,454.0,5.0,3.0
2708484,"Cereal, other, chocolate",0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.6,0.6,0.0,7.0,16.0,2.3,412.0,412.0,412.0,412.0,4.9,3.0
2708485,"Cereal, other, peanut butter",0.0,0.0,0.0,0.0,43.0,43.0,43.0,1.75,1.75,0.0,14.8,28.0,5.2,746.0,746.0,746.0,746.0,5.0,5.0
2708486,"Cereal, other, honey",0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.63,0.63,0.0,19.1,11.0,2.6,359.0,359.0,359.0,359.0,5.0,2.0
2708487,"Cereal, reduced sugar",0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.33,0.33,0.0,15.5,16.0,1.3,477.0,477.0,477.0,477.0,5.0,3.0
2708488,Wheat bran,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.49,1.49,0.0,74.4,0.0,1.9,240.0,240.0,240.0,240.0,0.0,0.0
2708489,"Oats, raw",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,40.4,0.0,2.0,180.0,180.0,180.0,180.0,0.0,0.0
2708490,"Cereal, oat bran, ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.0,32.0,0.0,9.3,142.0,142.0,142.0,142.0,0.0,0.0
2708491,"Baby Toddler cereal, barley, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,45.4,0.0,2.3,170.0,170.0,170.0,170.0,7.1,0.0
2708492,"Baby Toddler cereal, oatmeal, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,12.23,0.0,27.0,0.0,1.4,185.0,185.0,185.0,185.0,12.7,0.0
2708493,"Baby Toddler cereal, rice, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,18.0,0.0,0.5,0.0,0.0,0.0,0.0,8.5,0.0
2708494,"Baby Toddler cereal, rice with fruit, dry",0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.77,4.77,0.0,18.1,5.0,0.6,4.0,4.0,4.0,4.0,8.1,1.0
2708495,"Baby Toddler cereal, multigrain with fruit, dry",0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.03,4.03,0.0,26.7,5.0,6.8,65.0,65.0,65.0,65.0,0.0,1.0
2708496,"Baby Toddler cereal, multigrain, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,4.22,0.0,27.1,0.0,7.0,64.0,64.0,64.0,64.0,0.0,0.0
2708497,"Baby Toddler cereal, oatmeal with fruit, dry",0.0,0.0,0.0,0.0,5.0,5.0,5.0,11.64,11.64,0.0,26.6,5.0,1.4,180.0,180.0,180.0,180.0,12.1,1.0
2708498,"Baby Toddler cereal, NFS",0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.52,0.52,3.0,6.3,0.0,0.6,34.0,34.0,34.0,34.0,0.3,1.0
2708499,"Baby Toddler cereal, rice, ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2708500,"Baby Toddler cereal, oatmeal, ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,7.5,0.0,0.4,36.0,36.0,36.0,36.0,0.5,0.0
2708501,"Baby Toddler cereal, multigrain, ready-to-eat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,4.8,0.0,0.4,17.0,17.0,17.0,17.0,0.0,0.0
2708502,"Baby Toddler cereal, multigrain with fruit, ready-to-eat",0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.28,0.28,3.0,4.4,0.0,0.7,21.0,21.0,21.0,21.0,0.0,1.0
2708503,"Baby Toddler cereal, oatmeal with fruit, ready-to-eat",0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.52,0.52,3.0,6.3,0.0,0.6,34.0,34.0,34.0,34.0,0.3,1.0
2708504,"Baby Toddler cereal, rice with fruit, ready-to-eat",0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.29,0.29,3.0,2.3,0.0,0.4,10.0,10.0,10.0,10.0,0.2,1.0
2708505,Chilaquiles,102.0,457.0,457.0,457.0,82.0,82.0,82.0,0.6,0.6,4.0,86.9,18.0,2.1,173.0,173.0,173.0,173.0,0.8,110.0
2708506,Frito pie,40.0,860.0,860.0,860.0,54.0,54.0,54.0,3.27,3.27,22.0,19.9,5.0,6.4,204.0,204.0,204.0,204.0,0.0,45.0
2708507,Mexican pizza,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,45.9,0.0,4.7,1.0,1.0,1.0,1.0,0.0,12.0
2708508,Taco or tostada salad with meat,15.0,276.0,276.0,276.0,173.0,173.0,173.0,1.01,1.01,14.0,20.0,20.0,11.9,117.0,117.0,117.0,117.0,0.0,30.0
2708509,Taco or tostada salad with chicken,15.0,272.0,272.0,272.0,170.0,170.0,170.0,1.04,1.04,14.0,18.8,20.0,11.5,116.0,116.0,116.0,116.0,0.0,31.0
2708510,"Taco or tostada salad, meatless",14.0,279.0,279.0,279.0,126.0,126.0,126.0,0.99,0.99,2.0,13.8,14.0,11.9,116.0,116.0,116.0,116.0,0.0,26.0
2708511,Taco or tostada salad with meat and sour cream,32.0,241.0,241.0,241.0,151.0,151.0,151.0,0.94,0.94,12.0,19.9,17.0,10.6,103.0,103.0,103.0,103.0,0.0,46.0
2708512,Taco or tostada salad with chicken and sour cream,32.0,239.0,239.0,239.0,149.0,149.0,149.0,0.96,0.96,12.0,18.9,17.0,10.3,102.0,102.0,102.0,102.0,0.0,46.0
2708513,"Taco or tostada salad, meatless with sour cream",32.0,244.0,244.0,244.0,110.0,110.0,110.0,0.92,0.92,2.0,14.5,12.0,10.6,101.0,101.0,101.0,101.0,0.0,41.0
2708514,"Taco, NFS",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.93,0.0,46.7,0.0,4.7,1.0,1.0,1.0,1.0,0.0,7.0
2708515,"Taco, corn tortilla, beef, cheese",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,45.9,0.0,4.7,1.0,1.0,1.0,1.0,0.0,12.0
2708516,"Taco, corn tortilla, beef, with beans, cheese",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,32.0,0.0,4.9,1.0,1.0,1.0,1.0,0.0,11.0
2708517,"Taco, corn tortilla, pork, cheese",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,53.6,0.0,3.9,1.0,1.0,1.0,1.0,0.6,11.0
2708518,"Taco, corn tortilla, pork, with beans, cheese",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,35.9,0.0,4.5,1.0,1.0,1.0,1.0,0.3,11.0
2708519,"Taco, corn tortilla, chicken, cheese",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.0,49.4,0.0,5.8,3.0,3.0,3.0,3.0,0.1,15.0
2708520,"Taco, corn tortilla, chicken, with beans, cheese",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,33.7,0.0,5.5,2.0,2.0,2.0,2.0,0.0,13.0
2708521,"Taco, corn tortilla, with beans, cheese",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.88,0.0,18.1,0.0,5.2,1.0,1.0,1.0,1.0,0.0,10.0
2708522,"Taco, flour tortilla, beef, cheese",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,44.6,0.0,3.6,3.0,3.0,3.0,3.0,0.0,12.0
2708523,"Taco, flour tortilla, beef, with beans, cheese",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,30.6,0.0,3.9,3.0,3.0,3.0,3.0,0.0,11.0
2708524,"Taco, flour tortilla, pork, cheese",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,52.3,0.0,2.8,3.0,3.0,3.0,3.0,0.6,11.0
2708525,"Taco, flour tortilla, pork, with beans, cheese",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,34.5,0.0,3.5,3.0,3.0,3.0,3.0,0.3,11.0
2708526,"Taco, flour tortilla, chicken, cheese",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,48.0,0.0,4.7,5.0,5.0,5.0,5.0,0.1,15.0
2708527,"Taco, flour tortilla, chicken, with beans, cheese",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,32.3,0.0,4.4,4.0,4.0,4.0,4.0,0.0,13.0
2708528,"Taco, flour tortilla, with beans, cheese",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,16.7,0.0,4.1,3.0,3.0,3.0,3.0,0.0,10.0
